ID,npbjpID,playerID,birthYear,birthMonth,birthDay,birthPlace,nameLast,nameFirst,height,weight,bats,throws,Position
346,,100346,1917,10,19,Japan,Murowaki,Masanobu,67,141,,,Left fielder
347,,100347,1917,,,Japan,Okamoto,Toshio,0,0,,,Pitcher
348,,100348,1917,,,Japan,Hotehama,Akira,0,0,,,Right fielder
349,,100349,1918,4,28,United States,Hasegawa,Shigekazu,0,0,,,Pitcher
350,,100350,1918,7,8,Japan,Shimizu,Hideo,68,159,,,Pitcher
351,,100351,1918,12,17,Japan,Miyazaki,Takeshi,66,141,,,Second baseman
352,,100352,1919,,,Japan,Iizuka,Tatsuo,0,0,,,Catcher
353,,100353,1919,,,Japan,Fukunaga,Kazuma,0,0,,,Catcher
354,,100354,1920,2,7,Japan,Sano,Seizo,65,123,,,Catcher
355,,100355,1920,2,9,Japan,Kito,Seiichi,67,137,,,Third baseman
356,,100356,1920,2,20,Japan,Toda,Yosaburo,67,150,,,Third baseman
357,,100357,1920,2,27,Japan,Ishii,Yutaka,0,0,,,First baseman
358,,100358,1920,3,15,Japan,Tamakoshi,Tadayoshi,65,123,,,Right fielder
359,,100359,1920,4,22,Japan,Nishioka,Yoshiharu,0,0,,,Right fielder
360,,100360,1920,5,7,Japan,Kumabe,Ichiro,0,0,,,Pinch Hitter
361,,100361,1920,5,8,Japan,Kawamura,Akira,68,141,,,Pitcher
362,,100362,1920,5,9,Japan,Yamamoto,Hideo,0,0,,,Pitcher
363,,100363,1920,5,10,Japan,Yoshitomi,Kinya,0,0,,,Pitcher
364,,100364,1920,6,10,Japan,Izumida,Kiyoshi,0,0,,,Pitcher
365,,100365,1920,8,14,Japan,Mitomi,Tsuneo,69,141,,,Pitcher
366,,100366,1920,8,18,Japan,Morita,Sadao,69,137,,,First baseman
367,,100367,1920,10,5,Japan,Fujimura,Takao,67,141,,,Pitcher
368,,100368,1920,11,24,Japan,Tani,Yoshio,67,141,,,Center fielder
369,,100369,1920,12,11,Japan,Ueno,Yoshiaki,67,141,,,Center fielder
370,,100370,1920,,,Japan,Fujito,Itsuro,0,0,,,Third baseman
371,,100371,1920,,,Japan,Fukao,Fumihiko,0,0,,,Third baseman
372,,100372,1920,,,Japan,Maeda,Satoji,0,0,,,Shortstop
373,,100373,1920,,,Japan,Somiya,Fusanosuke,0,0,,,Second baseman
374,,100374,1920,,,Japan,Sano,Tadasumi,0,0,,,Shortstop
375,,100375,1920,,,Japan,Takeuchi,Isamu,0,0,,,Third baseman
376,,100376,1920,,,Japan,Takebayashi,Minoru,0,0,,,First baseman
377,,100377,1920,,,Japan,Hanada,Kanichiro,0,0,,,Catcher
378,,100378,1921,5,7,Japan,Kawasaki,Tokuji,68,150,,,Pitcher
379,,100379,1921,6,22,Japan,Matsumoto,Riichi,0,0,,,First baseman
380,,100380,1921,6,25,Japan,Ohashi,Tomohisa,0,0,,,Pinch Hitter
381,,100381,1921,6,30,Japan,Isegawa,Masumi,67,154,,,Catcher
382,,100382,1921,7,1,Japan,Doigaki,Takeshi,64,141,,,Catcher
383,,100383,1921,,,Japan,Kachi,Kenzaburo,0,0,,,Shortstop
384,,100384,1921,,,Japan,Miyazaki,Hiroshi,0,0,,,Pitcher
385,,100385,1921,,,Japan,Onodera,Hiroshi,0,0,,,Pitcher
386,,100386,1921,,,Japan,Maeda,Sadayuki,0,0,,,Shortstop
387,,100387,1921,,,Japan,Togawa,Nobuo,0,0,,,Second baseman
388,,100388,1922,8,25,Japan,Yamakawa,Kisaku,67,157,,,Third baseman
389,,100389,1922,,,Japan,Suezaki,Takayuki,68,165,,,First baseman
390,,100390,1903,,,Japan,Takeuchi,Yoshikazu,67,141,,,Pitcher
391,,100391,1916,8,16,Japan,Matsushita,Shigeji,0,0,,,Left fielder
392,,100392,1916,,,Japan,Tokushima,Tadahiko,0,0,,,Pitcher
393,,100393,1917,3,22,Japan,Murakami,Kazuharu,67,150,,,First baseman
394,,100394,1917,,,Japan,Kitahara,Noboru,0,0,,,Second baseman
395,,100395,1918,4,10,Japan,Yasui,Kentaro,67,123,,,Third baseman
396,,100396,1918,6,9,Japan,Kuwashima,Hajime,0,0,,,Third baseman
397,,100397,1919,3,20,Japan,Matsumoto,Teiichi,69,150,,,Second baseman
398,,100398,1920,12,15,Japan,Hirabayashi,Eiji,0,0,,,Second baseman
399,,100399,1921,2,8,Japan,Yoshimizu,Yukio,0,0,,,Catcher
400,,100400,1921,4,19,Japan,Sakamoto,Shigeru,66,128,,,Second baseman
401,,100401,1921,4,26,Japan,Togawa,Sugao,0,0,,,Left fielder
402,,100402,1921,5,24,Japan,Inoko,Toshio,0,0,,,Center fielder
403,,100403,1921,7,8,Japan,Tada,Fukuzo,69,157,,,Pitcher
404,,100404,1921,8,10,Japan,Kimura,Kohei,0,0,,,Shortstop
405,,100405,1921,11,15,Japan,Watanabe,Jungo,0,0,,,Center fielder
406,,100406,1922,2,8,Japan,Watanabe,Seitaro,72,157,,,Pitcher
407,,100407,1922,3,4,Japan,Furukawa,Seizo,67,143,,,Center fielder
408,,100408,1922,3,15,Japan,Hirose,Shuichi,0,0,,,Pitcher
409,,100409,1922,3,18,Japan,Noguchi,Noboru,0,0,,,Shortstop
410,,100410,1922,4,21,Japan,Shimizu,Yoshiaki,0,0,,,Catcher
411,,100411,1922,7,24,Japan,Ishimaru,Shinichi,0,0,,,Pitcher
412,,100412,1922,8,15,Japan,Koike,Shigeo,0,0,,,Third baseman
413,,100413,1922,,,Japan,Kanda,Takeo,0,0,,,Pitcher
414,,100414,1922,,,Japan,Yokota,Sumikata,0,0,,,Pitcher
415,,100415,1923,1,6,Japan,Hasekawa,Zenzo,66,123,,,Shortstop
416,,100416,1923,3,18,Japan,Eda,Takashi,68,141,,,Pitcher
417,,100417,1923,6,26,Japan,Kageura,Kenichi,0,0,,,Third baseman
418,,100418,1910,7,17,Japan,Ohashi,Yasushi,0,0,,,Pitcher
419,,100419,1917,,,Japan,Hara,Hideo,0,0,,,Second baseman
420,,100420,1918,3,11,South Korea,Yoshikawa,Taizo,0,0,,,Pitcher
421,,100421,1918,5,10,South Korea,Fujimoto,Hideo,67,143,,,Pitcher
422,,100422,1918,,,Japan,Saito,Tadaji,0,0,,,Pitcher
423,,100423,1919,5,23,South Korea,Yasuda,Nobuo,0,0,,,Catcher
424,,100424,1919,,,Japan,Sadaike,Hiroki,0,0,,,Second baseman
425,,100425,1920,7,21,Japan,Kaneda,Masayasu,67,150,,,Left fielder
426,,100426,1920,,,Japan,Tanaka,Kintaro,0,0,,,First baseman
427,,100427,1921,7,19,Japan,Furukawa,Tadamichi,68,141,,,Pinch Hitter
428,,100428,1921,8,27,Japan,Araki,Tadashi,0,0,,,Catcher
429,,100429,1921,11,21,Japan,Miwa,Hiroaki,0,0,,,Second baseman
430,,100430,1921,,,Japan,Watanabe,Keizo,0,0,,,Right fielder
431,,100431,1921,,,Japan,Kimura,Tadao,0,0,,,Pitcher
432,,100432,1921,,,Japan,Sugiyama,Toyoo,0,0,,,First baseman
433,,100433,1922,4,3,Japan,Hayashi,Yasuo,0,0,,,Pitcher
434,,100434,1922,8,3,Japan,Nishina,Eizo,67,132,,,Pitcher
435,,100435,1922,8,23,Japan,Takayama,Yasuo,67,150,,,First baseman
436,,100436,1922,10,1,Japan,Bessho,Akira,71,187,,,Pitcher
437,,100437,1922,10,3,Japan,Oshima,Wataru,0,0,,,Left fielder
438,,100438,1922,10,10,Japan,Tamaki,Tamaichi,68,157,,,Left fielder
439,,100439,1922,11,20,Japan,Sofue,Toichiro,70,146,,,Right fielder
440,,100440,1922,12,15,Japan,Oshima,Takeshi,0,0,,,First baseman
441,,100441,1922,12,17,Japan,Iizuka,Makoto,69,157,,,Center fielder
442,,100442,1922,,,Japan,Takayanagi,Tsuneharu,0,0,,,Third baseman
443,,100443,1922,,,Japan,Ikeda,Katsuhiko,0,0,,,Pitcher
444,,100444,1923,1,3,Japan,Miyoshi,Chikara,67,141,,,Third baseman
445,,100445,1923,1,15,Japan,Sugie,Bunji,66,132,,,Center fielder
446,,100446,1923,2,21,Japan,Kogure,Rikizo,66,143,,,Right fielder
447,,100447,1923,3,18,Japan,Inui,Kunio,66,150,,,Second baseman
448,,100448,1923,4,24,Japan,Nakamura,Sakae,65,132,,,Shortstop
449,,100449,1923,5,11,Japan,Inoue,Jihei,0,0,,,Pinch Hitter
450,,100450,1923,6,7,Japan,Nomoto,Yoshio,0,0,,,Second baseman
451,,100451,1923,6,20,Japan,Hiroshima,Kiyomi,0,0,,,Pitcher
452,,100452,1923,10,7,Japan,Masuda,Toshi,0,0,,,Second baseman
453,,100453,1923,,,Japan,Watanabe,Tokinobu,64,117,,,First baseman
454,,100454,1923,,,Japan,Ozaki,Ritsuo,0,0,,,Pinch Hitter
455,,100455,1923,,,Japan,Mori,Tsuneo,0,0,,,Pinch Hitter
456,,100456,1923,,,Japan,Maekawa,Masayoshi,0,0,,,Third baseman
457,,100457,1923,,,Japan,Inomata,Akira,0,0,,,Catcher
458,,100458,1923,,,Japan,Hayakawa,Heiichi,67,132,,,Left fielder
459,,100459,1924,3,7,Japan,Noguchi,Masaaki,69,150,,,Pitcher
460,,100460,1924,4,25,Japan,Tenpo,Yoshio,67,137,,,Pitcher
461,,100461,1924,5,24,Japan,Komatsubara,Hiroki,69,143,,,Left fielder
462,,100462,1924,8,5,Japan,Naganuma,Kanao,69,157,,,Pitcher
463,,100463,1924,8,25,Japan,Miyashita,Nobuaki,67,137,,,Pitcher
464,,100464,1924,9,17,Japan,Yagi,Susumu,0,0,,,Catcher
465,,100465,1924,10,7,Japan,Fujiwara,Tetsunosuke,64,141,,,Catcher
466,,100466,1924,11,22,Japan,Aota,Noboru,67,150,,,Center fielder
467,,100467,1924,11,23,Japan,Kawabata,Hiroshi,70,157,,,Catcher
468,,100468,1924,,,Japan,Beppu,Iwao,0,0,,,Catcher
469,,100469,1924,,,Japan,Sasaki,Mitsuo,0,0,,,Second baseman
470,,100470,1924,,,Japan,Itagaki,Shigeyasu,0,0,,,Pinch Hitter
471,,100471,1925,1,1,Japan,Ohashi,Ichiro,66,146,,,Pitcher
472,,100472,1913,11,1,Japan,Toda,Kichizo,67,132,,,Second baseman
473,,100473,1916,11,18,Japan,Honda,Kiyoshi,0,0,,,Pitcher
474,,100474,1920,1,18,Japan,Yasui,Kamekazu,67,132,,,Second baseman
475,,100475,1922,2,21,Japan,Yamada,Hideo,0,0,,,Right fielder
476,,100476,1922,7,19,Japan,Kanayama,Jiro,66,137,,,Second baseman
477,,100477,1922,9,18,Japan,Tanaka,Masaharu,0,0,,,Right fielder
478,,100478,1923,1,15,Japan,Ukai,Tsutomu,0,0,,,Second baseman
479,,100479,1923,4,15,Japan,Watanabe,Shizuka,0,0,,,Pinch Hitter
480,,100480,1923,4,16,Japan,Oya,Katsumi,0,0,,,Second baseman
481,,100481,1923,5,27,Japan,Sanada,Juzo,68,161,,,Pitcher
482,,100482,1923,6,13,Japan,Murase,Hidetaka,0,0,,,Right fielder
483,,100483,1923,8,18,Japan,Mano,Tsuneteru,70,150,,,Pitcher
484,,100484,1923,8,29,Japan,Nakahara,Hiroshi,67,143,,,Pitcher
485,,100485,1923,9,20,Japan,Ueda,Hayami,0,0,,,Right fielder
486,,100486,1923,9,22,Japan,Kobayashi,Akiyoshi,68,150,,,First baseman
487,,100487,1923,10,26,Japan,Shimoyashiro,Kunio,66,128,,,Left fielder
488,,100488,1923,12,12,Japan,Horii,Kazuo,70,157,,,Left fielder
489,,100489,1924,1,8,Taiwan,Hagiwara,Hiroshi,67,141,,,Right fielder
490,,100490,1924,4,8,Japan,Nakamura,Masami,0,0,,,Third baseman
491,,100491,1924,5,7,Japan,Tabata,Yoshio,0,0,,,Third baseman
492,,100492,1924,5,25,Japan,Kasaishi,Tokugoro,65,150,,,Catcher
493,,100493,1924,6,14,Japan,Nagashima,Kaneo,66,123,,,Pitcher
494,,100494,1924,7,26,Japan,Ito,Kenichi,0,0,,,Third baseman
495,,100495,1924,,,Japan,Toyama,Harutomi,0,0,,,Shortstop
496,,100496,1925,2,11,Japan,Sakamoto,Masakazu,69,141,,,First baseman
497,,100497,1925,4,8,Japan,Toyama,Takao,0,0,,,Third baseman
498,,100498,1925,5,23,Japan,Maruyama,Fumio,67,141,,,Pitcher
499,,100499,1925,8,10,Japan,Kimura,Yoshio,0,0,,,Catcher
500,,100500,1925,8,29,Japan,Takechi,Osamu,67,150,,,First baseman
501,,100501,1925,9,12,Japan,Niki,Yasushi,68,150,,,Left fielder
502,,100502,1925,10,2,Japan,Kondo,Sadao,69,137,,,Pitcher
503,,100503,1925,10,10,Japan,Hirai,Tokuji,0,0,,,First baseman
504,,100504,1925,10,31,Japan,Tamura,Mikio,0,0,,,First baseman
505,,100505,1925,11,20,Japan,Miki,Hisaichi,65,137,,,Third baseman
506,,100506,1925,,,Japan,Matsumoto,Taizo,0,0,,,Right fielder
507,,100507,1926,3,19,Japan,Morimoto,Seizo,0,0,,,First baseman
508,,100508,1926,5,1,Japan,Ohira,Shigeru,66,132,,,Pitcher
509,,100509,1926,8,8,Japan,Hatanaka,Tokio,0,0,,,Right fielder
510,,100510,1923,3,15,Japan,Kanemitsu,Akio,0,0,,,Second baseman
511,,100511,1923,8,28,Japan,Suhara,Takeshi,0,0,,,Center fielder
512,,100512,1924,2,14,Japan,Watabe,Hiroshi,67,132,,,Second baseman
513,,100513,1924,5,28,Japan,Kito,Katsuji,0,0,,,Right fielder
514,,100514,1924,6,17,Japan,Sakata,Kiyoharu,63,128,,,Catcher
515,,100515,1924,8,23,Japan,Tanaka,Toyoichi,67,132,,,Right fielder
516,,100516,1924,10,6,Japan,Sakurazawa,Saburo,0,0,,,Second baseman
517,,100517,1924,10,14,Japan,Morita,Akiyoshi,0,0,,,Right fielder
518,,100518,1925,1,2,Japan,Sugie,Shigeo,0,0,,,Shortstop
519,,100519,1925,3,14,Japan,Kobayashi,Eiichi,67,137,,,Second baseman
520,,100520,1925,6,3,Japan,Sakai,Toyoshi,64,123,,,Third baseman
521,,100521,1925,8,7,Japan,Yoshida,Hiroshi,0,0,,,Catcher
522,,100522,1925,9,22,Japan,Enami,Tatsuro,0,0,,,Left fielder
523,,100523,1925,10,9,Japan,Tsuji,Genbee,0,0,,,Left fielder
524,,100524,1925,11,2,Japan,Shibata,Sakio,0,0,,,Catcher
525,,100525,1926,1,2,Japan,Imaizumi,Katsuyoshi,66,132,,,Shortstop
526,,100526,1926,2,11,Japan,Osawa,Kimio,70,165,,,Left fielder
527,,100527,1926,3,22,Japan,Noguchi,Wataru,67,132,,,Second baseman
528,,100528,1926,3,25,Japan,Inoue,Yoshihiro,72,165,,,Pitcher
529,,100529,1926,8,15,Japan,Mizuno,Tadahiko,66,132,,,Second baseman
530,,100530,1926,8,20,Japan,Nakano,Michiyoshi,0,0,,,Catcher
531,,100531,1926,8,30,Japan,Matsukawa,Hiroji,68,146,,,Pitcher
532,,100532,1926,10,25,Japan,Fujino,Yoshito,70,161,,,Right fielder
533,,100533,1927,1,18,Japan,Kawakita,Itsuzo,64,132,,,Third baseman
534,,100534,1927,1,30,Japan,Kogure,Eiji,67,141,,,Pitcher
535,,100535,1914,7,20,Japan,Sugiura,Kiyoshi,68,161,,,Shortstop
536,,100536,1915,11,25,Japan,Taniguchi,Kineji,0,0,,,Catcher
537,,100537,1916,1,13,Japan,Miyashita,Yoshio,67,137,,,Center fielder
538,,100538,1916,6,9,Japan,Hasegawa,Osamu,67,132,,,Pitcher
539,,100539,1917,4,21,Japan,Tsujii,Hiroshi,67,139,,,First baseman
540,,100540,1917,11,7,Japan,Kiyohara,Hatsuo,66,141,,,Third baseman
541,,100541,1918,1,1,Japan,Nagamochi,Eikichi,67,165,,,Right fielder
542,,100542,1918,10,11,Japan,Iijima,Shigeya,68,157,,,Right fielder
543,,100543,1918,11,30,Japan,Tagawa,Yutaka,67,137,,,Right fielder
544,,100544,1919,4,5,Japan,Nomura,Kiyoshi,66,150,,,Pitcher
545,,100545,1919,9,20,Japan,Shiraki,Giichiro,68,146,,,Pitcher
546,,100546,1919,9,22,Japan,Hoshida,Jiro,65,132,,,Pitcher
547,,100547,1919,,,Japan,Yuasa,Yoshiaki,65,132,,,Pitcher
548,,100548,1920,2,8,Japan,Miyazaki,Jiro,66,119,,,Shortstop
549,,100549,1920,4,12,Japan,Morishita,Shigeyoshi,69,157,,,Left fielder
550,,100550,1920,4,25,Japan,Kawanishi,Toshio,64,123,,,Center fielder
551,,100551,1920,,,Japan,Oki,Toshiro,67,132,,,Pinch Hitter
552,,100552,1921,1,1,Japan,Sakamoto,Isao,64,123,,,Left fielder
553,,100553,1921,3,9,Japan,Furuya,Takeo,67,132,,,Second baseman
554,,100554,1921,4,25,Taiwan,Matsui,Nobukatsu,64,141,,,Shortstop
555,,100555,1921,5,1,Japan,Hitokoto,Taju,68,132,,,Pitcher
556,,100556,1921,7,25,Japan,Morishita,Hiroshi,68,157,,,Pitcher
557,,100557,1921,10,9,Japan,Komae,Hirofumi,66,132,,,Left fielder
558,,100558,1922,1,15,Taiwan,Shibata,Shigeo,66,132,,,Right fielder
559,,100559,1922,2,20,Japan,Kumagami,Takehiko,67,143,,,Catcher
560,,100560,1922,5,14,Taiwan,Kushida,Yumihiko,66,137,,,Pitcher
561,,100561,1922,5,25,Japan,Torii,Heiji,67,132,,,Right fielder
562,,100562,1922,11,8,Japan,Suzuki,Keiichiro,68,146,,,Catcher
563,,100563,1922,12,15,Japan,Oshita,Hiroshi,68,154,,,Right fielder
564,,100564,1922,,,Japan,Ishihara,Mitsuo,66,132,,,Shortstop
565,,100565,1922,,,Japan,Ikehata,Tadao,66,141,,,Catcher
566,,100566,1922,,,Japan,Okekawa,Takashi,64,132,,,Shortstop
567,,100567,1923,1,1,Japan,Tsutsui,Keizo,66,150,,,Catcher
568,,100568,1923,3,28,Japan,Kamiguchi,Masa,69,157,,,Pitcher
569,,100569,1923,7,2,Japan,Nozaki,Hirokazu,67,132,,,Pitcher
570,,100570,1923,,,Japan,Onishi,Shinichi,66,132,,,Shortstop
571,,100571,1923,,,Japan,Kise,Masaaki,68,143,,,Third baseman
572,,100572,1924,2,24,Japan,Suwa,Hiroyoshi,68,150,,,Pitcher
573,,100573,1924,3,8,Japan,Mimura,Isao,64,137,,,Third baseman
574,,100574,1924,4,29,Japan,Osaki,Kinichi,67,132,,,Third baseman
575,,100575,1924,5,10,Japan,Shimizu,Kiichiro,64,123,,,Second baseman
576,,100576,1924,5,22,Japan,Hayashi,Naoaki,66,132,,,Pitcher
577,,100577,1924,8,22,Japan,Togashi,Jun,67,141,,,Right fielder
578,,100578,1924,9,14,Japan,Imanishi,Rentaro,66,128,,,Pitcher
579,,100579,1924,11,15,Japan,Sato,Hideo,64,132,,,Pitcher
580,,100580,1924,,,Japan,Nukui,Kanji,70,170,,,Catcher
581,,100581,1924,,,Japan,Shibata,Ryozo,0,0,,,First baseman
582,,100582,1925,1,28,Japan,Satake,Kazuo,67,157,,,Catcher
583,,100583,1925,5,14,Japan,Kitagawa,Keitaro,70,165,,,Pitcher
584,,100584,1925,6,4,Japan,Kuno,Katsumi,67,141,,,Pitcher
585,,100585,1925,6,27,Japan,Komata,Hideo,66,165,,,Right fielder
586,,100586,1925,7,1,Japan,Araki,Shigeru,68,141,,,Shortstop
587,,100587,1925,7,21,Japan,Osawa,Kiyoshi,66,132,,,Third baseman
588,,100588,1925,10,9,Japan,Suzuki,Seiichi,66,137,,,Shortstop
589,,100589,1925,10,10,Japan,Nezu,Koji,66,123,,,Third baseman
590,,100590,1926,3,5,Japan,Ezaki,Masayoshi,64,132,,,Pinch Hitter
591,,100591,1926,4,24,Japan,Nakamura,Tokujiro,68,150,,,Left fielder
592,,100592,1926,7,20,Japan,Kuroo,Shigeaki,67,132,,,Pitcher
593,,100593,1926,12,11,Japan,Tsuji,Isao,64,141,,,Catcher
594,,100594,1927,9,16,Japan,Hirano,Tokumatsu,67,150,,,Third baseman
595,,100595,1927,,,Japan,Hiramasu,Toshiyuki,66,132,,,Pitcher
596,,100596,1901,12,10,Japan,Hamazaki,Shinji,61,110,,,Pitcher
597,,100597,1915,9,28,Japan,Hamazaki,Tadaharu,61,106,,,Pinch Hitter
598,,100598,1917,1,13,Japan,Kanbayashi,Shigejiro,67,139,,,Catcher
599,,100599,1917,4,10,Japan,Uno,Mitsuo,68,150,,,Third baseman
600,,100600,1917,12,23,Japan,Mizuno,Ryoichi,67,141,,,Right fielder
601,,100601,1920,5,4,Japan,Nakatani,Nobuo,68,141,,,Pitcher
602,,100602,1920,9,26,Japan,Kajioka,Tadayoshi,67,150,,,Pitcher
603,,100603,1921,1,15,Japan,Sakamoto,Yoshikazu,68,150,,,Right fielder
604,,100604,1921,1,16,Japan,Tanaka,Toshiaki,67,150,,,Shortstop
605,,100605,1921,1,26,Japan,Iwamoto,Nobukazu,69,137,,,Pitcher
606,,100606,1921,11,25,Japan,Takemiya,Toshiaki,67,141,,,Catcher
607,,100607,1922,3,9,Japan,Asai,Noboru,66,123,,,Center fielder
608,,100608,1922,4,23,Japan,Ogata,Toshiaki,67,132,,,Pitcher
609,,100609,1923,1,27,Japan,Noda,Seiji,68,150,,,First baseman
610,,100610,1923,2,20,Taiwan,Akieda,Juichiro,68,132,,,Pitcher
611,,100611,1923,11,25,Japan,Ikeda,Zenzo,68,137,,,Pitcher
612,,100612,1924,4,6,Japan,Iida,Tokuji,68,161,,,First baseman
613,,100613,1924,4,15,Japan,Arakawa,Shoji,67,150,,,Catcher
614,,100614,1924,10,19,Taiwan,Monma,Hiroshi,69,150,,,Pitcher
615,,100615,1924,11,25,Japan,Iwasaki,Hisataro,67,132,,,Left fielder
616,,100616,1924,,,Japan,Ishida,Yoshio,69,157,,,Pitcher
617,,100617,1924,,,Japan,Matsumoto,Futoshi,67,132,,,Pitcher
618,,100618,1925,,,Japan,Kuramoto,Mitsuo,66,132,,,Shortstop
619,,100619,1926,,,Japan,Sakurai,Sadao,0,0,,,Catcher
620,,100620,1927,3,5,Japan,Dezawa,Masao,0,0,,,Pitcher
621,,100621,1927,3,8,Japan,Nagahara,Takaji,67,141,,,Pitcher
622,,100622,1927,3,18,Japan,Akashi,Takeshi,67,137,,,Second baseman
623,,100623,1928,2,9,Japan,Yabe,Shigeru,70,161,,,Left fielder
624,,100624,1907,1,12,Japan,Mano,Harumi,66,150,,,Pitcher
625,,100625,1914,10,16,Japan,Moriya,Ryohei,69,157,,,First baseman
626,,100626,1916,1,5,Japan,Akaneya,Hyutaro,69,150,,,Pitcher
627,,100627,1918,8,20,Japan,Yashima,Yoneo,68,157,,,Pitcher
628,,100628,1918,11,17,Japan,Kayano,Shuzo,67,137,,,Right fielder
629,,100629,1919,4,17,Japan,Okamura,Takao,68,137,,,Pitcher
630,,100630,1919,8,28,Japan,Harada,Tokumitsu,66,150,,,Right fielder
631,,100631,1919,10,10,Japan,Kawauchi,Minoru,67,132,,,Pitcher
632,,100632,1920,1,1,Japan,Ishizaki,Kiyoshi,64,137,,,Center fielder
633,,100633,1920,1,21,Japan,Miyashita,Toshio,63,123,,,Left fielder
634,,100634,1920,6,3,Japan,Kasahara,Kazuo,68,157,,,Right fielder
635,,100635,1920,6,23,Japan,Kunieda,Toshimichi,67,141,,,Second baseman
636,,100636,1920,6,30,Japan,Mimura,Tadashi,66,132,,,Catcher
637,,100637,1920,8,23,Japan,Betto,Kaoru,71,165,,,Center fielder
638,,100638,1920,9,28,Japan,Yuki,Susumu,70,150,,,Pitcher
639,,100639,1920,12,9,Japan,Nagatoshi,Yukichi,67,157,,,Right fielder
640,,100640,1921,12,1,Japan,Yamamoto,Shizuo,66,132,,,Second baseman
641,,100641,1922,7,9,Canada,Yoshie,Eishiro,69,157,,,Pitcher
642,,100642,1922,7,23,Japan,Shirasaka,Choei,67,143,,,Second baseman
643,,100643,1922,10,14,Taiwan,Eto,Daisuke,67,141,,,Catcher
644,,100644,1923,5,6,Japan,Nishie,Ichiro,68,141,,,Shortstop
645,,100645,1923,8,18,Japan,Matsumoto,Kazuo,67,150,,,Shortstop
646,,100646,1923,9,4,Japan,Hirai,Masaaki,66,132,,,Shortstop
647,,100647,1923,10,6,Japan,Tsuchiya,Toru,66,141,,,Third baseman
648,,100648,1923,11,12,Japan,Katayama,Hiroshi,66,141,,,Pitcher
649,,100649,1923,12,10,Taiwan,Koba,Iwao,66,132,,,Pitcher
650,,100650,1924,1,3,Japan,Hoshizawa,Jun,68,141,,,Pitcher
651,,100651,1924,1,15,Japan,Goto,Tsuguo,69,157,,,Center fielder
652,,100652,1924,4,22,Japan,Tanida,Hiromi,70,165,,,Catcher
653,,100653,1924,4,23,Japan,Kizuka,Chusuke,67,132,,,Shortstop
654,,100654,1924,5,3,Japan,Matsumoto,Tadashige,67,137,,,Pitcher
655,,100655,1924,9,9,Japan,Watanabe,Kazue,68,146,,,First baseman
656,,100656,1925,1,25,Japan,Yamaguchi,Tomio,64,123,,,Second baseman
657,,100657,1925,5,26,,Furuya,Jo,68,165,,,Pinch Hitter
658,,100658,1925,8,12,Japan,Matsuda,Tomokazu,67,148,,,Pitcher
659,,100659,1925,10,9,Taiwan,Sekiguchi,Seiji,71,176,,,Left fielder
660,,100660,1926,1,1,Japan,Sugiyama,Satoshi,71,165,,,Left fielder
661,,100661,1926,1,1,Japan,Kobayashi,Tsuneo,70,157,,,Pitcher
662,,100662,1926,1,27,Japan,Okui,Shigekazu,66,123,,,Second baseman
663,,100663,1926,2,11,Japan,Yamamoto,Tatsuo,66,132,,,Shortstop
664,,100664,1926,10,16,Japan,Takita,Masaharu,68,143,,,First baseman
665,,100665,1926,11,15,Japan,Sekiguchi,Yoshio,66,132,,,Second baseman
666,,100666,1927,1,6,Japan,Itakura,Masao,68,146,,,Catcher
667,,100667,1927,4,21,Japan,Kojima,Teiji,68,137,,,Pitcher
668,,100668,1927,4,22,Japan,Uchiyama,Kiyoshi,66,123,,,Pitcher
669,,100669,1927,4,29,Japan,Kawai,Kozo,69,146,,,First baseman
670,,100670,1927,7,12,Japan,Oki,Jitsuo,69,148,,,Pitcher
671,,100671,1928,4,29,Japan,Shiomi,Eiichi,68,132,,,Pitcher
672,,100672,1929,10,10,Japan,Tono,Mayumi,66,128,,,Catcher
673,,100673,1912,3,28,Japan,Ooka,Torao,70,172,,,First baseman
674,,100674,1917,4,9,United States,Odate,Isao,70,205,,,First baseman
675,,100675,1918,2,12,Japan,Nagasawa,Shoji,68,141,,,Shortstop
676,,100676,1919,9,2,Japan,Tsunashima,Shinya,70,150,,,Left fielder
677,,100677,1920,2,1,Japan,Hayashi,Giichi,68,157,,,Pitcher
678,,100678,1920,4,21,Japan,Yoshimura,Iwao,66,141,,,Catcher
679,,100679,1921,10,10,Japan,Tezuka,Akiharu,70,157,,,Third baseman
680,,100680,1922,4,22,Japan,Matsumoto,Isamu,64,132,,,Catcher
681,,100681,1922,10,4,Japan,Takesue,Shissho,67,143,,,Pitcher
682,,100682,1923,6,27,Japan,Ishiburo,Ryoichi,0,0,,,Pitcher
683,,100683,1923,9,24,Japan,Kato,Susumu,66,141,,,Catcher
684,,100684,1923,11,30,Japan,Nagai,Yojiro,70,150,,,Catcher
685,,100685,1924,2,8,Japan,Araki,Kenji,66,141,,,Pitcher
686,,100686,1924,6,2,Japan,Ogawa,Yoshiharu,69,141,,,Pitcher
687,,100687,1924,6,18,Japan,Himeno,Koji,68,146,,,Pitcher
688,,100688,1924,9,9,Japan,Ogishima,Hideo,67,130,,,Center fielder
689,,100689,1924,9,13,Japan,Kuroda,Kazuhiro,69,161,,,Center fielder
690,,100690,1925,1,6,Japan,Abe,Hachiro,76,143,,,Pitcher
691,,100691,1925,1,12,Japan,Metoki,Haruo,68,161,,,Catcher
